Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Customer_Tenure,children,Is_Parent,Total_Spent,Education_Label,Marital_Status_Label,Cluster,PCA1,PCA2,Segment
1544,1967,Master,Divorced,81380.0,0,0,2012-12-22,51,741.0,68.0,689.0,173.0,68.0,103.0,1,4,2,10,2,0,0,58,13,0,0,1842.0,3,2,1,4.564843435137878,-0.43772421168120845,Premium
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230.0,48.0,214.0,13.0,32.0,75.0,8,9,1,7,9,0,0,44,13,2,1,612.0,2,5,0,0.2166615352503289,3.645123379761363,Mid-tier
6147,1971,Graduation,Divorced,25818.0,1,0,2012-10-18,51,5.0,2.0,8.0,2.0,2.0,9.0,1,0,1,2,7,0,0,54,13,1,1,28.0,2,2,2,-2.703147805919341,-0.28889467321534046,Budget
6354,1984,Graduation,Together,15345.0,1,0,2012-08-31,51,5.0,2.0,16.0,3.0,2.0,19.0,2,1,1,2,8,1,0,41,13,1,1,47.0,2,5,2,-2.9491819070389695,0.29138642361037664,Budget
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,456.0,4.0,24.0,0.0,0.0,9.0,7,8,2,6,7,0,0,48,11,2,1,493.0,3,5,0,-0.8302778205621536,1.8627967818702909,Mid-tier
7540,1952,Graduation,Married,50300.0,0,1,2014-05-25,52,143.0,15.0,60.0,24.0,23.0,5.0,2,2,1,8,2,0,0,73,11,1,1,270.0,2,3,2,-0.42423794694880584,-1.548158642309555,Budget
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,3.0,0.0,5.0,8.0,3.0,2.0,1,1,0,2,7,0,0,34,11,1,1,21.0,1,4,2,-3.00566473441323,-1.625492924952056,Budget
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407.0,114.0,445.0,173.0,125.0,172.0,1,3,7,9,1,0,0,67,11,0,0,1436.0,2,3,1,5.345803349912197,-2.1321269333271005,Premium
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3.0,3.0,7.0,0.0,2.0,11.0,2,1,0,3,6,0,0,40,12,1,1,26.0,2,4,2,-2.647803331887013,-0.6765190586085599,Budget
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7.0,1.0,6.0,3.0,1.0,11.0,1,1,1,2,4,0,0,55,12,1,1,29.0,3,4,2,-2.2915548114661943,-1.1882992981909877,Budget
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301.0,7.0,74.0,10.0,0.0,58.0,4,6,1,7,6,0,0,69,12,1,1,450.0,3,3,0,-0.30570050935677795,1.3397146638013802,Mid-tier
7187,1969,Master,Together,51381.5,1,1,2013-05-18,52,375.0,42.0,48.0,94.0,66.0,96.0,7,4,10,4,3,0,0,56,12,2,1,721.0,3,5,0,1.8804402389238313,0.9542748102258248,Mid-tier
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,12.0,0.0,13.0,4.0,2.0,4.0,4,3,0,3,8,0,0,73,12,2,1,35.0,3,4,2,-2.887995234877905,0.8699130649989079,Budget
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45.0,12.0,52.0,25.0,22.0,13.0,4,3,1,4,7,1,0,73,13,2,1,169.0,3,5,2,-1.4306139327878622,1.1949950092795598,Budget
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36.0,0.0,12.0,2.0,2.0,10.0,4,3,1,3,5,0,0,67,11,2,1,62.0,2,2,2,-2.0751389721724602,-0.3969032843575307,Budget
2958,1978,Graduation,Married,28442.0,2,0,2014-02-24,53,19.0,3.0,10.0,11.0,8.0,6.0,3,2,1,4,4,0,0,47,11,2,1,57.0,2,3,2,-2.0902181420531574,-1.1492325481134156,Budget
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106.0,27.0,68.0,52.0,7.0,5.0,6,4,2,5,6,0,0,69,11,2,1,265.0,2,3,0,-0.8842326412483166,0.3628610767288066,Mid-tier
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,871.0,111.0,689.0,145.0,55.0,166.0,1,4,4,10,2,0,0,43,12,0,0,2037.0,0,4,1,5.0205344555717275,-1.1325535915621388,Premium
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233.0,2.0,53.0,3.0,5.0,14.0,3,6,1,5,6,0,0,73,12,2,1,310.0,3,2,0,-0.8583645531646272,0.8054210000775249,Mid-tier
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11.0,12.0,35.0,3.0,5.0,12.0,1,3,0,3,7,0,0,49,12,1,1,78.0,0,5,2,-2.243503121849329,-0.6878949949448314,Budget
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441.0,35.0,83.0,7.0,29.0,11.0,4,4,2,12,4,0,0,53,12,1,1,606.0,2,3,0,0.6145933525988517,0.4944683509740457,Mid-tier
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,60,12,1,1,133.0,2,5,2,-2.1139547235230562,-0.016298694994082052,Budget
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,54,12,2,1,189.0,2,2,2,-1.9340423798312076,1.2697911479042312,Budget
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965.0,69.0,279.0,54.0,41.0,69.0,5,8,4,9,7,1,0,75,13,1,1,1477.0,3,2,0,2.6295461639568494,2.821148390575483,Mid-tier
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483.0,0.0,108.0,0.0,6.0,36.0,5,11,1,6,9,1,0,75,13,2,1,633.0,4,3,0,-0.26236012795667824,3.6544118575984132,Mid-tier
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204.0,5.0,39.0,17.0,0.0,89.0,3,5,2,4,8,1,0,68,13,1,1,354.0,2,4,0,-1.1030593506519617,1.7416828021570165,Mid-tier
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,53,11,1,1,769.0,2,3,0,0.6693442562213452,0.2045966899721534,Mid-tier
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,53,11,1,1,769.0,2,3,0,0.6693442562213452,0.2045966899721534,Mid-tier
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35.0,0.0,5.0,0.0,0.0,10.0,1,1,1,2,5,0,0,68,11,2,1,50.0,4,5,2,-2.1911871649316876,-1.4712383556184114,Budget
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,3.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,52,11,1,1,39.0,0,2,2,-2.5396645536714724,-1.7155020785664798,Budget
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,3.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,52,11,1,1,39.0,0,2,2,-2.5396645536714724,-1.7155020785664798,Budget
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,0,0,52,12,1,1,57.0,2,4,2,-2.6498937087635324,0.5040746606561718,Budget
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,43,12,0,0,1244.0,4,5,1,2.806456597436063,-0.6634035493966118,Premium
2345,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,43,12,0,0,1244.0,4,5,1,2.806456597436063,-0.6634035493966118,Premium
1628,1971,Graduation,Together,71796.0,0,0,2013-10-24,54,354.0,21.0,311.0,167.0,75.0,32.0,1,9,3,4,4,0,0,54,12,0,0,960.0,2,5,1,2.268035975367819,-0.5310549358349074,Premium
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9.0,0.0,16.0,6.0,6.0,10.0,1,1,0,3,8,0,0,58,12,2,1,47.0,0,5,2,-2.384590240272152,-0.7553801318650993,Budget
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,50,12,1,1,170.0,4,3,2,-1.54987897293474,-0.5530641877863065,Budget
3706,1978,Graduation,Single,28647.0,1,0,2013-08-21,54,19.0,8.0,29.0,0.0,12.0,26.0,1,2,2,2,7,1,0,47,12,1,1,94.0,2,4,2,-2.220656769381897,-0.6373593098243855,Budget
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476.0,75.0,162.0,29.0,125.0,97.0,1,4,4,8,2,0,0,77,12,0,0,964.0,2,3,1,3.058060731496406,-0.8192899061813239,Premium
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,0,57,12,2,1,74.0,2,4,2,-2.384898070548968,0.2807061635947969,Budget
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165.0,3.0,147.0,4.0,24.0,41.0,7,6,2,5,8,1,0,63,13,2,1,384.0,2,2,0,-0.9960706933666277,2.8331307620023303,Mid-tier
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003.0,34.0,536.0,134.0,51.0,34.0,1,4,6,6,2,1,0,44,11,0,0,1792.0,2,4,1,3.2447261617926753,-1.853346185807875,Premium
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,0,50,11,1,1,973.0,2,3,0,1.0580786732226073,0.8414410511903363,Mid-tier
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10.0,0.0,11.0,17.0,29.0,29.0,1,1,2,2,4,0,0,65,11,1,1,96.0,2,2,2,-1.2720224295829643,-1.8916930213136518,Budget
10738,1951,Master,Single,49389.0,1,1,2013-08-29,55,40.0,0.0,19.0,2.0,1.0,3.0,1,2,0,3,7,0,0,74,12,2,1,65.0,3,4,2,-2.0873484879137925,-0.4122414762130962,Budget
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98.0,1.0,17.0,0.0,1.0,5.0,1,3,0,4,7,0,0,60,12,1,1,122.0,4,5,2,-1.8878290845275485,-0.18076686079046533,Budget
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,0,0,65,12,2,1,43.0,3,3,2,-2.4118855718079066,-0.7299397338094995,Budget
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,62,12,1,1,114.0,2,4,2,-2.1651960763119695,-0.19708330585333206,Budget
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1004.0,0.0,60.0,0.0,0.0,24.0,3,9,5,4,7,1,0,64,12,1,1,1088.0,4,2,0,0.30770380310691925,1.9279102694701897,Mid-tier
6260,1955,Master,Together,82384.0,0,0,2012-11-19,55,984.0,51.0,432.0,173.0,120.0,172.0,1,3,10,13,1,1,0,70,13,0,0,1932.0,3,5,1,6.351036538871873,-0.09954371974620925,Premium
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,0,0,69,13,1,1,377.0,2,4,0,-0.3844953955462989,1.7033404220093455,Mid-tier
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,57,13,2,1,586.0,2,5,0,0.1640696630581015,2.850065000746612,Mid-tier
4749,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,57,13,2,1,586.0,2,5,0,0.1640696630581015,2.850065000746612,Mid-tier
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941.0,14.0,397.0,76.0,58.0,172.0,11,8,5,9,6,1,0,71,13,1,1,1658.0,4,2,0,3.0891184337607918,4.940507381057749,Mid-tier
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241.0,45.0,604.0,34.0,26.0,54.0,1,6,4,10,2,0,0,31,13,0,0,1004.0,2,5,1,2.457699282713046,-0.4124366286203833,Premium
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112.0,10.0,107.0,30.0,0.0,20.0,2,5,2,4,7,0,0,60,13,1,1,279.0,2,5,2,-0.9734813787687988,0.7694165121959284,Budget
10634,1951,Master,Married,59412.0,0,0,2014-04-19,56,90.0,67.0,165.0,30.0,43.0,11.0,1,4,2,8,3,0,0,74,11,0,0,406.0,3,3,0,0.7746678115589263,-1.5794297908910502,Mid-tier
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,0,57,11,1,1,149.0,4,2,2,-1.9031477100735628,-0.3309333603450578,Budget
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8.0,0.0,14.0,2.0,3.0,7.0,1,1,0,3,5,0,0,56,11,2,1,34.0,3,5,2,-2.371769016675066,-1.6125418793877415,Budget
1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16,56,261.0,42.0,144.0,55.0,48.0,133.0,3,4,4,9,3,0,0,43,11,1,1,683.0,0,3,1,1.519345363627447,-0.7809971857701459,Premium
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29.0,0.0,25.0,2.0,2.0,3.0,4,2,1,4,4,0,0,51,11,1,1,61.0,3,5,2,-2.313674797198513,-0.709961187111748,Budget
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,0,0,56,12,0,0,1047.0,2,3,1,1.9275394268255739,-1.6756302933183742,Premium
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163.0,2.0,40.0,8.0,11.0,11.0,7,3,1,6,6,0,0,54,12,2,1,235.0,4,3,0,-1.4665493229592115,1.517012746935418,Mid-tier
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,3.0,1.0,5.0,0.0,0.0,1.0,0,0,0,0,14,0,0,52,12,1,1,10.0,2,4,2,-4.259624301527004,-0.07442999979752486,Budget
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,0,0,68,12,1,1,275.0,2,3,2,-1.155803747728032,0.4574160915047598,Budget
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1004.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,0,54,12,1,1,1200.0,2,3,0,0.868661484715208,1.5887767709751242,Mid-tier
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216.0,120.0,224.0,101.0,92.0,162.0,2,7,4,10,5,1,0,69,12,0,0,915.0,2,4,1,3.5553703906740015,0.31915652865479444,Premium
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,1,1,30,13,0,0,1365.0,0,4,1,3.75902155857561,0.16352033768909777,Premium
2066,1949,Graduation,Together,38823.0,0,1,2012-08-30,56,70.0,0.0,11.0,2.0,8.0,23.0,1,2,1,3,6,0,0,76,13,1,1,114.0,2,5,2,-1.8095240504780044,0.05931993011819119,Budget
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,1,0,48,13,1,1,436.0,2,3,0,-0.881786679004634,2.71253558187686,Mid-tier
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,1,0,48,13,1,1,436.0,2,3,0,-0.881786679004634,2.71253558187686,Mid-tier
4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,586.0,66.0,653.0,17.0,0.0,26.0,1,5,9,6,2,0,0,77,11,0,0,1348.0,4,5,1,2.8647060841454515,-1.4552574500498578,Premium
8726,1964,2n Cycle,Divorced,41713.0,1,1,2014-04-29,57,77.0,8.0,44.0,10.0,10.0,25.0,5,3,1,4,6,0,0,61,11,2,1,174.0,0,2,2,-1.7076236489002443,-0.09463972216240686,Budget
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200.0,120.0,100.0,46.0,125.0,172.0,2,6,2,12,3,0,0,53,11,1,1,763.0,0,3,1,3.385798869770466,-0.8041502657145965,Premium
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23.0,1.0,6.0,0.0,0.0,2.0,2,1,0,3,4,0,0,65,12,2,1,32.0,2,5,2,-2.0946906363525586,-0.9235640977182527,Budget
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774.0,70.0,118.0,173.0,125.0,93.0,1,4,9,13,1,0,0,77,12,0,0,1353.0,2,4,1,5.496866406859995,-0.9793803634561391,Premium
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19.0,0.0,5.0,0.0,0.0,8.0,2,1,0,3,6,0,0,78,12,1,1,32.0,4,6,2,-2.502869796780249,-0.26409248203022084,Budget
8557,1982,Graduation,Single,51381.5,1,0,2013-06-17,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,43,12,1,1,46.0,2,4,2,-2.1611810641469287,-0.5850165357141639,Budget
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,43,12,1,1,46.0,2,4,2,-2.54674082717973,-0.5348040187125503,Budget
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37.0,12.0,23.0,8.0,11.0,52.0,1,2,1,3,7,0,0,74,12,0,0,143.0,3,3,2,-1.8572924193246332,-0.24018727216581923,Budget
4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,753.0,43.0,226.0,69.0,10.0,172.0,2,8,5,13,4,0,0,60,12,1,1,1273.0,4,3,1,3.3266367437053272,1.3399313414714416,Premium
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,1004.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,0,0,49,13,1,1,1233.0,4,4,0,0.6366593327748542,3.0846389957099176,Mid-tier
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960.0,28.0,183.0,173.0,70.0,70.0,4,9,6,6,6,0,0,56,13,1,1,1484.0,3,5,1,3.1462614812146183,2.064004735124608,Premium
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31.0,3.0,31.0,2.0,8.0,4.0,3,3,0,4,8,0,0,44,13,1,1,79.0,2,5,2,-2.420260120656255,0.9037470142622115,Budget
9081,1988,Graduation,Single,20518.0,1,0,2014-05-18,58,4.0,1.0,6.0,4.0,1.0,9.0,1,1,1,2,5,0,0,37,11,1,1,25.0,2,4,2,-2.7448025263184985,-1.8221350174194513,Budget
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14.0,10.0,13.0,4.0,15.0,9.0,1,2,1,4,2,0,0,73,11,0,0,65.0,2,3,2,-1.571453198828751,-1.9420310423441747,Budget
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7.0,3.0,10.0,8.0,1.0,7.0,2,1,0,3,7,0,0,60,11,2,1,36.0,2,5,2,-2.596787573317874,-1.0472602952213723,Budget
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,7,0,0,57,11,2,1,38.0,4,3,2,-2.5946880107073165,-0.8668685844728704,Budget
5136,1973,Graduation,Single,65333.0,0,1,2014-01-17,58,654.0,7.0,92.0,0.0,15.0,30.0,7,9,4,8,6,0,0,52,11,1,1,798.0,2,4,0,0.49944093143338836,1.9811626248356602,Mid-tier
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499.0,120.0,689.0,173.0,49.0,49.0,1,6,7,12,3,0,0,78,12,0,0,1579.0,2,5,1,5.117384164618911,-0.9994146797244712,Premium
7192,1955,Graduation,Together,65748.0,0,1,2013-04-15,58,172.0,73.0,93.0,95.0,78.0,34.0,2,2,4,10,1,0,1,70,12,1,1,545.0,2,5,1,2.163134815728867,-1.4202239966737236,Premium
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,3.0,4.0,5.0,0.0,11.0,5.0,1,1,0,2,9,0,0,43,12,1,1,28.0,1,4,2,-3.0678871450725684,-0.599240368199174,Budget
9220,1971,Graduation,Single,91700.0,0,0,2013-01-17,58,576.0,120.0,689.0,125.0,115.0,19.0,1,8,6,5,3,1,0,54,12,0,0,1644.0,2,4,1,4.832931054432298,-1.2420283818951379,Premium
7734,1993,Graduation,Absurd,79244.0,0,0,2012-12-19,58,471.0,102.0,125.0,173.0,61.0,172.0,1,4,10,7,1,1,0,32,13,0,0,1104.0,2,0,1,4.480803331630459,-0.7390181037891704,Premium
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295.0,21.0,78.0,39.0,13.0,13.0,1,4,4,7,3,0,0,72,11,2,1,459.0,3,3,0,0.36866201344420796,-1.303447024272756,Mid-tier
8514,1976,Graduation,Together,29478.0,1,0,2014-01-17,59,8.0,0.0,7.0,3.0,1.0,1.0,1,1,0,3,6,0,0,49,11,1,1,20.0,2,5,2,-2.6968826924143996,-1.576019821333105,Budget
7165,1972,Graduation,Together,64474.0,0,1,2013-10-22,59,381.0,35.0,172.0,56.0,86.0,93.0,2,8,2,10,5,0,0,53,12,1,1,823.0,2,5,1,2.015257038729854,0.6072757016181353,Premium
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16.0,3.0,25.0,6.0,1.0,13.0,2,2,0,3,8,0,0,50,12,1,1,64.0,3,4,2,-2.590823913870777,-0.0449433822142009,Budget
2392,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,53,12,2,1,102.0,2,3,2,-2.147216768967294,-0.07786333750669895,Budget
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,53,12,2,1,102.0,2,3,2,-2.147216768967294,-0.07786333750669895,Budget
3673,1971,Graduation,Single,55239.0,0,1,2013-07-14,59,371.0,17.0,238.0,23.0,24.0,106.0,3,7,5,11,5,0,0,54,12,1,1,779.0,2,4,0,1.4945876110718503,1.0567329623732975,Mid-tier
4518,1979,Graduation,Together,85693.0,0,1,2013-04-20,59,386.0,120.0,183.0,173.0,125.0,111.0,2,9,5,11,5,0,0,46,12,1,1,1098.0,2,5,1,4.767927738945782,0.15198120244196903,Premium
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548.0,31.0,422.0,0.0,112.0,28.0,4,5,5,11,3,0,0,48,12,1,1,1141.0,2,3,1,2.581847087081675,0.2272955696170047,Premium
387,1976,Basic,Married,7500.0,0,0,2012-11-13,59,6.0,16.0,11.0,11.0,1.0,16.0,1,2,0,3,8,0,0,49,13,0,0,61.0,1,3,2,-2.811058901742989,0.11099181968233701,Budget
1079,1971,PhD,Married,71969.0,0,1,2012-10-16,59,1000.0,0.0,76.0,0.0,0.0,10.0,3,3,4,9,8,0,0,54,13,1,1,1086.0,4,3,0,0.2928959713156845,1.8802909041719105,Mid-tier
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206.0,0.0,46.0,3.0,2.0,12.0,2,5,1,5,8,0,0,48,13,0,0,269.0,4,3,2,-1.8200972959755417,1.3049740455604388,Budget
8418,1958,2n Cycle,Single,38741.0,1,1,2014-03-30,60,7.0,10.0,17.0,8.0,6.0,13.0,2,2,0,3,7,0,0,67,11,2,1,61.0,0,4,2,-2.2575122160196957,-1.0452867799832724,Budget
5300,1973,Master,Married,38961.0,1,0,2013-12-30,60,19.0,7.0,19.0,0.0,1.0,24.0,1,2,1,2,7,0,0,52,12,1,1,70.0,3,3,2,-2.242731994557717,-0.5154006356061608,Budget
7851,1949,Graduation,Widow,70165.0,0,0,2013-09-22,60,161.0,0.0,253.0,173.0,125.0,122.0,1,3,7,11,1,0,0,76,12,0,0,834.0,2,6,1,3.7705379561181553,-1.280957143564592,Premium
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593.0,30.0,91.0,29.0,22.0,7.0,1,6,3,12,4,0,0,58,12,2,1,772.0,4,3,0,1.2216509989183277,0.14167457236835831,Mid-tier
5967,1952,Graduation,Together,33402.0,1,1,2013-07-18,60,26.0,2.0,19.0,10.0,5.0,8.0,3,2,1,3,8,0,0,73,12,2,1,70.0,2,5,2,-2.3038224875928455,0.2638078026352435,Budget
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448.0,71.0,689.0,40.0,17.0,17.0,1,6,11,10,2,1,0,35,12,0,0,1282.0,2,4,1,3.883788637113769,-1.2284083922334545,Premium
6292,1986,PhD,Married,82333.0,0,0,2013-03-30,60,1004.0,0.0,359.0,46.0,89.0,17.0,1,4,3,10,2,1,0,39,12,0,0,1515.0,4,3,1,2.6024238896448426,-0.632534753770934,Premium
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526.0,80.0,553.0,123.0,94.0,53.0,1,3,10,7,2,1,0,76,12,0,0,1429.0,2,6,1,4.347729701287224,-1.598897678348777,Premium
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547.0,7.0,140.0,0.0,7.0,63.0,3,7,5,8,5,0,0,69,13,1,1,764.0,3,4,0,0.8030426773528131,1.8126996176044694,Mid-tier
1103,1976,Master,Married,81929.0,1,0,2012-09-29,60,1004.0,55.0,278.0,49.0,0.0,172.0,2,4,4,10,6,1,0,49,13,1,1,1558.0,3,3,1,2.777404403268563,1.5535524782565762,Premium
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88.0,39.0,78.0,58.0,13.0,93.0,2,6,1,4,7,0,0,50,12,1,1,369.0,0,4,2,-0.36894293920558313,0.19740462343365775,Budget
2836,1972,PhD,Married,43269.0,1,0,2013-09-16,61,10.0,1.0,7.0,0.0,0.0,1.0,1,1,0,2,8,0,0,53,12,1,1,19.0,4,3,2,-2.662438484559376,-0.4734985212229239,Budget
5841,1966,Graduation,Together,60894.0,0,1,2013-06-28,61,606.0,7.0,155.0,10.0,0.0,54.0,5,10,3,8,7,0,0,59,12,1,1,832.0,2,5,0,0.5513400216808704,2.4110353265319877,Mid-tier
3174,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1004.0,38.0,287.0,50.0,57.0,33.0,1,5,10,4,6,1,0,66,12,1,1,1469.0,2,5,1,2.8053973046125447,-0.12451761370145231,Premium
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1004.0,38.0,287.0,50.0,57.0,33.0,1,5,10,4,6,1,0,66,12,1,1,1469.0,2,5,1,2.8053973046125447,-0.12451761370145231,Premium
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533.0,10.0,217.0,173.0,125.0,172.0,2,7,6,13,4,0,0,74,12,1,1,1230.0,2,3,1,4.502876971179236,0.6450255709006772,Premium
2802,1992,2n Cycle,Married,87000.0,0,0,2012-12-15,61,196.0,25.0,607.0,67.0,17.0,49.0,1,4,6,7,2,0,0,33,13,0,0,961.0,0,3,1,2.227264032837158,-1.0749364856526373,Premium
