Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Customer_Tenure,children,Is_Parent,Total_Spent
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,112.0,0.0,6.0,2.0,1.0,14.0,2,3,1,3,6,0,0,67,11,1,1,135.0
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547.0,99.0,689.0,151.0,82.0,33.0,0,4,6,5,1,0,0,55,11,0,0,1601.0
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,507.0,93.0,520.0,173.0,40.0,26.0,1,5,10,5,1,1,0,81,11,0,0,1359.0
6950,1958,Master,Married,49572.0,1,1,2013-12-15,25,35.0,1.0,16.0,0.0,1.0,1.0,2,2,0,3,7,0,0,67,12,2,1,54.0
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,895.0,10.0,101.0,13.0,0.0,152.0,5,3,4,8,8,0,0,61,12,1,1,1171.0
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899.0,0.0,101.0,0.0,0.0,20.0,1,6,6,13,4,0,0,73,12,1,1,1020.0
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,178.0,4.0,26.0,8.0,4.0,44.0,5,4,1,5,6,0,0,69,12,2,1,264.0
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14.0,0.0,5.0,0.0,0.0,3.0,1,1,0,2,7,0,0,51,12,1,1,22.0
9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27,25,349.0,16.0,144.0,28.0,5.0,172.0,5,8,5,4,8,1,0,44,12,2,1,714.0
5527,1987,Graduation,Together,22434.0,1,0,2013-02-13,25,4.0,12.0,11.0,3.0,13.0,15.0,2,2,0,3,8,0,0,38,12,1,1,58.0
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962.0,12.0,194.0,16.0,24.0,12.0,4,7,8,13,6,0,0,69,13,1,1,1220.0
10629,1973,2n Cycle,Married,51381.5,1,0,2012-09-14,25,25.0,3.0,43.0,17.0,4.0,17.0,3,3,0,3,8,0,0,52,13,1,1,109.0
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,3.0,45.0,5.0,4.0,6.0,42.0,3,3,1,3,8,0,0,39,13,1,1,105.0
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,3.0,1.0,5.0,0.0,3.0,1.0,1,1,0,2,8,0,0,51,11,2,1,13.0
10432,1974,Graduation,Divorced,19346.0,1,0,2014-01-30,26,3.0,0.0,9.0,3.0,6.0,2.0,1,1,0,3,8,0,0,51,11,1,1,23.0
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347.0,0.0,35.0,4.0,3.0,7.0,6,4,2,8,5,0,0,50,12,3,1,396.0
4141,1965,Graduation,Together,71613.0,0,0,2013-08-21,26,426.0,49.0,127.0,111.0,21.0,42.0,1,8,2,10,4,0,0,60,12,0,0,776.0
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,1,0,50,12,2,1,140.0
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,3.0,1.0,5.0,11.0,9.0,10.0,1,1,0,3,8,0,0,46,12,1,1,39.0
9422,1989,Graduation,Married,38360.0,1,0,2013-05-31,26,36.0,2.0,42.0,20.0,21.0,10.0,2,2,1,4,3,0,0,36,12,1,1,131.0
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,733.0,9.0,180.0,12.0,19.0,66.0,11,6,3,5,4,0,0,68,12,3,1,1019.0
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,523.0,7.0,134.0,37.0,14.0,169.0,4,8,2,10,7,0,0,73,12,1,1,884.0
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1004.0,108.0,649.0,173.0,125.0,108.0,1,4,7,12,2,0,0,69,13,0,0,2167.0
7532,1980,Graduation,Married,43586.0,0,1,2012-08-30,26,99.0,2.0,11.0,4.0,0.0,16.0,3,3,0,4,8,0,0,45,13,1,1,132.0
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,138.0,15.0,35.0,25.0,11.0,72.0,2,6,2,2,9,1,0,51,13,1,1,296.0
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527.0,0.0,21.0,0.0,0.0,60.0,3,8,1,8,6,0,0,62,11,1,1,608.0
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,1004.0,32.0,352.0,21.0,16.0,16.0,1,3,4,7,1,1,0,37,11,0,0,1441.0
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10.0,24.0,15.0,13.0,1.0,30.0,1,2,1,3,7,1,0,65,11,0,0,93.0
6694,1964,Graduation,Married,75236.0,0,1,2013-11-25,27,438.0,66.0,400.0,12.0,38.0,114.0,1,8,3,13,4,0,0,61,12,1,1,1068.0
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125.0,16.0,98.0,134.0,21.0,27.0,1,6,7,4,3,0,0,72,12,0,0,421.0
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1004.0,0.0,396.0,23.0,0.0,1.0,1,5,7,4,3,0,0,42,12,0,0,1424.0
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36.0,0.0,5.0,0.0,0.0,4.0,1,1,0,3,7,0,0,64,12,1,1,45.0
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,49,12,0,0,137.0
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,49,12,0,0,137.0
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673.0,0.0,199.0,37.0,47.0,26.0,2,6,3,5,4,0,0,59,12,1,1,982.0
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1004.0,12.0,144.0,0.0,0.0,24.0,3,6,4,8,5,1,0,48,12,1,1,1184.0
5955,1962,Graduation,Together,72025.0,0,0,2012-11-17,27,833.0,33.0,549.0,151.0,125.0,172.0,1,4,3,8,3,0,0,63,13,0,0,1863.0
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605.0,91.0,399.0,0.0,45.0,172.0,2,3,6,8,3,0,0,34,13,0,0,1312.0
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,62.0,1.0,57.0,19.0,11.0,48.0,2,2,1,5,2,0,0,71,11,1,1,198.0
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23.0,0.0,9.0,0.0,0.0,12.0,1,1,0,3,4,0,0,42,11,1,1,44.0
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,11.0,0.0,16.0,7.0,6.0,21.0,1,2,0,3,8,0,0,53,11,1,1,61.0
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22.0,2.0,31.0,7.0,4.0,5.0,1,2,0,3,7,0,0,45,11,1,1,71.0
2826,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,58,12,3,1,37.0
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,58,12,3,1,37.0
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161.0,28.0,136.0,32.0,3.0,45.0,4,3,4,6,3,0,0,68,12,1,1,405.0
10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315.0,4.0,62.0,41.0,31.0,146.0,2,7,1,7,5,0,0,67,12,1,1,599.0
6168,1963,Graduation,Divorced,45146.0,1,1,2013-07-15,28,33.0,0.0,5.0,0.0,0.0,15.0,2,1,1,2,4,0,0,62,12,2,1,53.0
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342.0,32.0,230.0,34.0,32.0,40.0,5,10,5,4,9,0,0,35,12,1,1,710.0
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233.0,20.0,57.0,8.0,20.0,91.0,4,7,1,5,7,0,0,53,13,1,1,429.0
9973,1963,Graduation,Married,50437.0,0,2,2012-10-17,28,370.0,9.0,92.0,6.0,9.0,4.0,3,7,1,8,7,0,0,62,13,2,1,490.0
4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001.0,17.0,572.0,93.0,125.0,17.0,7,11,11,5,7,1,0,65,13,1,1,1825.0
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5.0,0.0,5.0,1.0,1.0,1.0,15,0,0,0,19,0,0,62,11,2,1,13.0
7828,1981,Master,Together,77882.0,0,0,2014-04-30,29,68.0,120.0,396.0,173.0,22.0,15.0,1,3,3,5,1,0,0,44,11,0,0,794.0
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,631.0,43.0,239.0,128.0,76.0,21.0,2,6,8,12,3,0,0,62,11,1,1,1138.0
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,1004.0,120.0,689.0,94.0,125.0,96.0,1,3,4,10,1,0,0,34,11,0,0,2128.0
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1004.0,120.0,689.0,94.0,125.0,96.0,1,3,4,10,1,1,0,34,11,0,0,2128.0
6357,1959,2n Cycle,Divorced,59052.0,0,1,2013-11-17,29,230.0,35.0,75.0,63.0,57.0,31.0,3,7,1,7,5,0,0,66,12,1,1,491.0
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,0,76,12,1,1,236.0
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,19.0,3.0,6.0,4.0,2.0,12.0,1,1,0,3,4,0,0,72,12,0,0,46.0
10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,386.0,23.0,95.0,54.0,41.0,172.0,4,2,11,5,2,0,0,62,12,1,1,771.0
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379.0,6.0,157.0,25.0,91.0,91.0,5,9,3,7,7,0,0,60,12,2,1,749.0
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,258.0,107.0,291.0,84.0,37.0,86.0,4,10,3,13,7,0,0,66,12,1,1,863.0
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,846.0,84.0,352.0,91.0,56.0,42.0,4,9,4,8,5,0,0,55,12,1,1,1471.0
10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,46.0,0.0,40.0,3.0,0.0,3.0,2,3,0,3,8,0,0,40,11,1,1,92.0
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5.0,3.0,11.0,12.0,5.0,9.0,1,2,0,3,6,0,0,42,11,1,1,45.0
3129,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5.0,3.0,11.0,12.0,5.0,9.0,1,2,0,3,6,0,0,42,11,1,1,45.0
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479.0,5.0,82.0,7.0,17.0,171.0,2,7,6,5,5,0,0,48,11,1,1,761.0
2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17,30,156.0,29.0,56.0,30.0,32.0,47.0,2,3,2,7,3,0,0,71,12,1,1,350.0
1676,1975,Graduation,Married,43057.0,0,1,2013-10-30,30,213.0,2.0,44.0,0.0,2.0,5.0,4,4,2,5,5,0,0,50,12,1,1,266.0
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123.0,1.0,26.0,2.0,0.0,72.0,2,3,2,3,7,0,0,50,12,1,1,224.0
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940.0,44.0,396.0,0.0,88.0,58.0,1,8,7,7,4,1,0,66,12,1,1,1526.0
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,51.0,1.0,7.0,2.0,1.0,25.0,2,2,1,2,8,0,0,44,12,2,1,87.0
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160.0,15.0,196.0,15.0,11.0,50.0,8,6,1,7,8,0,0,51,12,2,1,447.0
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16.0,14.0,36.0,37.0,22.0,48.0,3,4,1,2,9,1,0,50,12,1,1,173.0
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,1,0,59,12,2,1,433.0
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,1,0,59,12,2,1,433.0
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,38.0,4.0,22.0,4.0,2.0,20.0,4,3,1,3,7,0,0,59,12,2,1,90.0
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,42,12,1,1,156.0
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,42,12,1,1,156.0
5424,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,42,12,1,1,156.0
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,420.0,15.0,186.0,151.0,38.0,15.0,3,5,3,13,3,0,0,62,12,1,1,825.0
5236,1979,Graduation,Together,77568.0,0,1,2012-08-25,30,1004.0,0.0,396.0,173.0,125.0,158.0,1,10,2,8,5,0,0,46,13,1,1,1856.0
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91.0,64.0,128.0,65.0,3.0,50.0,2,4,3,6,3,0,0,40,13,1,1,401.0
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1004.0,61.0,689.0,80.0,20.0,101.0,1,4,7,10,1,1,0,39,11,0,0,1955.0
7437,1988,Graduation,Single,27938.0,1,0,2014-04-28,31,13.0,0.0,8.0,2.0,1.0,5.0,1,1,0,4,3,0,0,37,11,1,1,29.0
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17.0,0.0,5.0,0.0,0.0,2.0,2,1,0,3,6,0,1,74,11,2,1,24.0
3790,1956,Graduation,Together,34633.0,2,1,2014-01-23,31,8.0,1.0,5.0,0.0,0.0,1.0,1,1,0,2,6,0,0,69,11,3,1,15.0
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,46.0,7.0,59.0,2.0,4.0,27.0,2,3,1,3,6,1,0,44,12,1,1,145.0
8650,1978,Graduation,Widow,54162.0,1,1,2013-03-18,31,5.0,6.0,10.0,6.0,5.0,10.0,1,1,0,3,4,0,0,47,12,2,1,42.0
607,1955,2n Cycle,Divorced,41769.0,0,1,2013-02-13,31,302.0,29.0,131.0,32.0,0.0,27.0,6,8,1,7,8,0,0,70,12,1,1,521.0
1008,1981,PhD,Together,44953.0,0,0,2012-12-21,31,728.0,17.0,133.0,11.0,8.0,124.0,1,7,3,13,6,0,0,44,13,0,0,1021.0
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,47,13,1,1,25.0
933,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,47,13,1,1,25.0
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778.0,44.0,499.0,95.0,73.0,146.0,2,3,4,5,7,1,0,72,13,0,0,1635.0
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,493.0,120.0,352.0,173.0,23.0,28.0,0,3,5,13,0,0,0,65,11,0,0,1189.0
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23.0,17.0,23.0,43.0,20.0,9.0,1,2,1,4,3,0,0,46,12,1,1,135.0
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704.0,120.0,689.0,120.0,74.0,111.0,1,5,6,7,2,1,0,34,12,0,0,1818.0
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,3.0,3.0,12.0,3.0,5.0,7.0,1,1,0,3,8,0,0,44,12,1,1,33.0
75,1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34.0,11.0,137.0,173.0,61.0,45.0,1,8,1,5,8,0,0,43,12,0,0,461.0
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135.0,46.0,92.0,65.0,61.0,11.0,2,5,2,7,5,0,0,42,12,0,0,410.0
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135.0,46.0,92.0,65.0,61.0,11.0,2,5,2,7,5,0,0,42,12,0,0,410.0
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,4.0,7.0,7.0,6.0,4.0,13.0,3,1,2,2,5,0,0,54,12,1,1,41.0
3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,384.0,60.0,364.0,119.0,101.0,172.0,4,11,6,8,7,0,0,50,12,1,1,1200.0
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275.0,0.0,86.0,10.0,23.0,66.0,5,6,3,5,8,0,0,42,12,1,1,460.0
9850,1972,2n Cycle,Married,24884.0,1,0,2012-11-29,32,3.0,6.0,7.0,0.0,0.0,3.0,1,0,0,3,7,0,0,53,13,1,1,19.0
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777.0,120.0,573.0,173.0,21.0,172.0,1,2,7,9,4,0,0,45,13,0,0,1836.0
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,21.0,12.0,12.0,0.0,3.0,3.0,3,2,0,4,4,0,0,62,11,3,1,51.0
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245.0,16.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,0,58,11,2,1,564.0
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245.0,16.0,223.0,21.0,43.0,16.0,2,8,1,8,6,0,0,58,11,2,1,564.0
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,12.0,0.0,5.0,0.0,0.0,6.0,1,0,1,2,3,0,0,44,11,1,1,23.0
2256,1973,Master,Married,27159.0,1,1,2014-03-29,33,17.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,6,0,0,52,11,2,1,23.0
1100,1960,Master,Together,41275.0,1,2,2014-03-24,33,24.0,4.0,22.0,0.0,2.0,9.0,4,3,1,3,5,0,0,65,11,3,1,61.0
2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,754.0,120.0,625.0,63.0,32.0,48.0,1,7,5,12,3,0,0,38,12,0,0,1642.0
113,1951,Graduation,Married,30833.0,1,1,2013-07-16,33,11.0,0.0,7.0,3.0,1.0,6.0,2,1,0,3,5,0,0,74,12,2,1,28.0
4216,1981,Graduation,Single,91065.0,0,0,2013-02-22,33,822.0,114.0,108.0,173.0,125.0,114.0,1,7,9,9,3,1,0,44,12,0,0,1456.0
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219.0,3.0,60.0,12.0,9.0,12.0,1,4,1,7,7,0,0,63,12,0,0,315.0
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,373.0,14.0,83.0,6.0,9.0,19.0,3,8,2,6,7,0,1,75,12,1,1,504.0
8842,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15.0,0.0,12.0,7.0,3.0,7.0,3,2,0,3,7,0,0,54,13,2,1,44.0
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15.0,0.0,12.0,7.0,3.0,7.0,3,2,0,3,7,0,0,54,13,2,1,44.0
4472,1970,PhD,Divorced,35682.0,1,0,2014-06-27,34,23.0,0.0,8.0,6.0,2.0,18.0,1,1,1,3,2,0,0,55,11,1,1,57.0
6864,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8.0,4.0,10.0,2.0,2.0,4.0,2,3,0,3,5,0,0,36,11,0,0,30.0
10617,1989,Master,Divorced,10979.0,0,0,2014-05-22,34,8.0,4.0,10.0,2.0,2.0,4.0,2,3,0,3,5,0,0,36,11,0,0,30.0
3924,1965,PhD,Divorced,57912.0,0,1,2014-03-17,34,801.0,0.0,80.0,0.0,0.0,35.0,5,8,3,12,5,0,0,60,11,1,1,916.0
5654,1972,Graduation,Married,36026.0,2,1,2014-03-16,34,20.0,4.0,10.0,6.0,4.0,17.0,2,2,0,3,6,0,0,53,11,3,1,61.0
9216,1971,Graduation,Married,35788.0,1,1,2014-01-23,34,23.0,2.0,11.0,3.0,1.0,4.0,2,2,0,3,6,0,0,54,11,2,1,44.0
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,3.0,10.0,11.0,19.0,3.0,15.0,2,2,0,3,6,0,0,38,12,1,1,61.0
2281,1970,Graduation,Single,33697.0,1,0,2013-09-15,34,4.0,3.0,7.0,0.0,3.0,11.0,1,1,0,2,7,0,0,55,12,1,1,28.0
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707.0,20.0,171.0,65.0,60.0,50.0,1,9,7,9,5,0,0,48,12,1,1,1073.0
3759,1958,Graduation,Together,65196.0,0,2,2013-07-25,34,743.0,19.0,181.0,12.0,0.0,172.0,2,7,6,11,5,0,0,67,12,2,1,1127.0
965,1971,Graduation,Divorced,55635.0,0,1,2012-11-13,34,235.0,65.0,164.0,50.0,49.0,27.0,4,7,3,7,6,0,0,54,13,1,1,590.0
7378,1981,Master,Together,42021.0,1,0,2012-08-31,34,393.0,5.0,136.0,7.0,5.0,27.0,5,10,1,6,9,0,0,44,13,1,1,573.0
1859,1972,Master,Married,75251.0,0,0,2012-08-27,34,721.0,111.0,689.0,97.0,18.0,18.0,1,7,6,5,5,1,0,53,13,0,0,1654.0
6263,1968,Graduation,Together,35322.0,1,2,2012-08-22,34,28.0,9.0,37.0,12.0,7.0,13.0,3,2,0,4,8,0,0,57,13,3,1,106.0
2072,1969,PhD,Together,53374.0,0,1,2012-08-16,34,896.0,10.0,101.0,13.0,10.0,34.0,6,4,2,9,9,1,0,56,13,1,1,1064.0
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167.0,2.0,89.0,0.0,0.0,34.0,6,6,1,4,8,0,0,56,11,2,1,292.0
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6.0,0.0,5.0,2.0,1.0,2.0,1,1,0,2,7,0,0,42,12,1,1,16.0
4426,1975,Graduation,Single,55801.0,1,1,2013-09-22,35,367.0,4.0,51.0,6.0,4.0,95.0,6,7,2,6,7,0,0,50,12,2,1,527.0
10489,1973,Graduation,Married,92955.0,0,0,2013-08-19,35,693.0,21.0,689.0,31.0,24.0,84.0,1,6,7,9,2,1,0,52,12,0,0,1542.0
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691.0,7.0,61.0,10.0,0.0,46.0,4,10,4,7,8,1,0,57,12,1,1,815.0
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231.0,120.0,215.0,171.0,30.0,53.0,2,8,2,11,5,0,0,63,12,1,1,820.0
590,1970,Master,Divorced,78579.0,0,0,2012-12-22,35,816.0,66.0,549.0,173.0,66.0,99.0,1,5,6,4,3,1,0,55,13,0,0,1769.0
4791,1980,Graduation,Together,44964.0,1,1,2012-12-16,35,19.0,1.0,17.0,2.0,0.0,2.0,1,1,0,3,8,0,0,45,13,2,1,41.0
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24.0,0.0,8.0,0.0,0.0,1.0,2,1,0,3,6,0,0,51,13,1,1,33.0
2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,483.0,74.0,114.0,169.0,37.0,18.0,1,5,10,13,3,1,0,61,13,0,0,895.0
3584,1955,PhD,Single,49667.0,0,0,2012-08-20,35,1004.0,26.0,120.0,17.0,13.0,39.0,2,5,10,5,8,1,0,70,13,0,0,1219.0
7718,1947,Master,Together,66000.0,0,0,2014-04-20,36,244.0,51.0,270.0,101.0,0.0,45.0,1,1,3,5,1,0,0,78,11,0,0,711.0
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48.0,0.0,14.0,0.0,0.0,6.0,2,2,0,3,6,0,0,61,11,2,1,68.0
1646,1972,Basic,Married,25224.0,1,0,2014-03-16,36,4.0,9.0,12.0,11.0,2.0,8.0,2,1,1,3,3,0,0,53,11,1,1,46.0
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4.0,2.0,5.0,2.0,0.0,1.0,1,1,0,2,6,0,0,58,12,1,1,14.0
907,1975,Graduation,Married,46149.0,0,1,2013-11-29,36,254.0,6.0,71.0,4.0,0.0,27.0,5,5,1,7,5,0,0,50,12,1,1,362.0
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410.0,112.0,420.0,0.0,82.0,71.0,1,9,3,13,4,0,0,78,12,1,1,1095.0
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410.0,112.0,420.0,0.0,82.0,71.0,1,9,3,13,4,0,0,78,12,1,1,1095.0
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,0,0,66,12,0,0,46.0
4418,1983,Master,Single,89616.0,0,0,2013-02-25,36,671.0,47.0,655.0,145.0,111.0,15.0,1,7,5,12,2,1,0,42,12,0,0,1644.0
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1004.0,120.0,104.0,173.0,21.0,172.0,0,9,8,13,3,1,0,55,12,0,0,1594.0
4530,1948,Master,Widow,78427.0,0,0,2012-10-24,36,972.0,19.0,595.0,173.0,26.0,138.0,3,3,7,10,3,1,0,77,13,0,0,1923.0
7736,1986,Graduation,Married,22518.0,1,0,2012-10-22,36,11.0,7.0,12.0,2.0,2.0,27.0,2,2,1,2,5,1,0,39,13,1,1,61.0
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598.0,16.0,141.0,32.0,41.0,49.0,3,3,3,6,8,0,0,49,13,2,1,877.0
6181,1950,2n Cycle,Together,52203.0,0,0,2012-07-31,36,488.0,21.0,238.0,56.0,108.0,28.0,1,8,7,11,6,0,0,75,13,0,0,939.0
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,52,11,2,1,49.0
2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,0,0,52,11,2,1,49.0
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,0,0,52,11,2,1,49.0
1626,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,52,11,2,1,49.0
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,3.0,4.0,5.0,6.0,0.0,4.0,1,1,0,3,3,0,0,74,11,0,0,22.0
4339,1970,PhD,Married,67353.0,0,1,2013-12-31,37,702.0,17.0,151.0,0.0,8.0,35.0,5,5,6,12,2,0,0,55,12,1,1,913.0
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,3.0,6.0,7.0,11.0,5.0,3.0,2,2,0,3,6,0,0,56,12,1,1,35.0
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183.0,2.0,64.0,7.0,2.0,12.0,4,3,3,5,4,0,0,47,12,2,1,270.0
6658,1972,Graduation,Together,59868.0,0,1,2013-07-22,37,771.0,51.0,154.0,54.0,10.0,154.0,7,11,2,12,6,0,0,53,12,1,1,1194.0
